term,name,section,component,title,room_Code,start_Time,end_Time,monday,tuesday,wednesday,thursday,friday,online,pre_Req,co_Req,equivalent,association,lab_Required,require_Engineer,id
Winter,ELEC321,BL-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,910
Winter,ELEC321,BM-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,911
Winter,ELEC321,BN-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,912
Winter,ELEC321,BO-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,TRUE,NOENG,913
Winter,ELEC321,BP-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,TRUE,NOENG,914
Winter,ELEC321,BQ-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,915
Winter,ELEC321,H,LEC,INTRO/SEMICONDUCT.MAT+DEVS,H400,975,1050,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4208,TRUE,NOENG,916
Winter,ELEC321,H HA,TUT,INTRO/SEMICONDUCT.MAT+DEVS,H400,795,845,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4208,TRUE,NOENG,917
Winter,ELEC321,HI-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,NOENG,918
Winter,ELEC321,HJ-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,NOENG,919
Fall,MECH221,M,LEC,MATERIALS SCIENCE,FGC080,525,600,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,4101,FALSE,NOENG,920
Fall,MECH221,M MA,TUT,MATERIALS SCIENCE,H429,915,965,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4101,FALSE,NOENG,921
Fall,MECH221,M MB,TUT,MATERIALS SCIENCE,H562,915,965,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4101,FALSE,NOENG,922
Fall,MECH221,M MC,TUT,MATERIALS SCIENCE,H629,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,4101,FALSE,NOENG,923
Fall,MECH221,T,LEC,MATERIALS SCIENCE,H531,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,4102,FALSE,NOENG,924
Fall,MECH221,T TA,TUT,MATERIALS SCIENCE,H623,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,4102,FALSE,NOENG,925
Fall,MECH221,T TB,TUT,MATERIALS SCIENCE,H544,1035,1085,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4102,FALSE,NOENG,926
Fall,MECH221,T TC,TUT,MATERIALS SCIENCE,H562,975,1025,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4102,FALSE,NOENG,927
Fall,MECH221,X,LEC,MATERIALS SCIENCE,MBS2.330,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,4103,FALSE,NOENG,928
Fall,MECH221,X XA,TUT,MATERIALS SCIENCE,H607,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,4103,FALSE,NOENG,929
Fall,MECH221,X XB,TUT,MATERIALS SCIENCE,H621,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,4103,FALSE,NOENG,930
Fall,MECH221,X XC,TUT,MATERIALS SCIENCE,H540,1035,1085,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4103,FALSE,NOENG,931
Winter,MECH221,S,LEC,MATERIALS SCIENCE,H431,675,660,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,4104,FALSE,NOENG,932
Winter,MECH221,S SA,TUT,MATERIALS SCIENCE,H621,795,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,4104,FALSE,NOENG,933
Winter,MECH221,S SB,TUT,MATERIALS SCIENCE,H564,795,845,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4104,FALSE,NOENG,934
Winter,MECH221,W,LEC,MATERIALS SCIENCE,FGC070,615,690,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,4105,FALSE,NOENG,935
Winter,MECH221,W WA,TUT,MATERIALS SCIENCE,H1070,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,4105,FALSE,NOENG,936
Winter,MECH221,W WB,TUT,MATERIALS SCIENCE,MBS2.115,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,4105,FALSE,NOENG,937
Winter,MECH221,W WC,TUT,MATERIALS SCIENCE,GNM100,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,4105,FALSE,NOENG,938
Fall,PHYS385,D ,LEC,SOLID STATE PHYSICS I,CC308,1050,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4400,FALSE,NOENG,939
Winter,PHYS352,H,LEC,OPTICS,HC155,705,600,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,4401,FALSE,NOENG,940
Winter,PHYS352,M,LEC,OPTICS,CC320,885,960,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4402,FALSE,NOENG,941
Fall,PHYS284,EC,LEC,INTRODUCTION TO ASTRONOMY,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,4403,FALSE,NOENG,942
Fall,PHYS385,DD A,TUT,SOLID STATE PHYSICS I,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4400,FALSE,NOENG,943
Winter,PHYS352,HAAA,TUT,OPTICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4401,FALSE,NOENG,944
Winter,PHYS352,MM C,TUT,OPTICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4402,FALSE,NOENG,945
Fall,PHYS284,EC A,TUT,INTRODUCTION TO ASTRONOMY,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4403,FALSE,NOENG,946
Fall,ECON201,A,LEC,INTRODUCTION-MICROECONOMICS,MB1.210,975,1050,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4404,FALSE,NOENG,947
Fall,ECON201,B,LEC,INTRODUCTION-MICROECONOMICS,H110,615,690,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4405,FALSE,NOENG,948
Fall,ECON201,C,LEC,INTRODUCTION-MICROECONOMICS,H110,525,690,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4406,FALSE,NOENG,949
Fall,ECON201,E,LEC,INTRODUCTION-MICROECONOMICS,MB1.210,525,600,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4407,FALSE,NOENG,950
Fall,ECON201,EC,LEC,INTRODUCTION-MICROECONOMICS,,705,780,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,4408,FALSE,NOENG,951
Fall,ECON203,D,LEC,INTRODUCTION-MACROECONOMICS,H110,885,930,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4409,FALSE,NOENG,952
Winter,ECON203,E,LEC,INTRODUCTION-MACROECONOMICS,H110,705,885,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,4410,FALSE,NOENG,953
Winter,ECON201,EC,LEC,INTRODUCTION-MICROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,4411,FALSE,NOENG,954
Winter,ECON203,EC,LEC,INTRODUCTION-MACROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,4412,FALSE,NOENG,955
Winter,ECON201,F,LEC,INTRODUCTION-MICROECONOMICS,MB1.210,525,600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,4413,FALSE,NOENG,956
Winter,ECON203,F,LEC,INTRODUCTION-MACROECONOMICS,MB1.210,525,600,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4414,FALSE,NOENG,957
Winter,ECON201,G,LEC,INTRODUCTION-MICROECONOMICS,H110,525,690,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,4415,FALSE,NOENG,958
Winter,ECON203,G,LEC,INTRODUCTION-MACROECONOMICS,H110,795,885,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,4416,FALSE,NOENG,959
Winter,ECON201,H,LEC,INTRODUCTION-MICROECONOMICS,H110,705,780,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4417,FALSE,NOENG,960
Fall,ECON201,A,TUT,INTRODUCTION-MICROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4404,FALSE,NOENG,961
Fall,ECON201,B,TUT,INTRODUCTION-MICROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4405,FALSE,NOENG,962
Fall,ECON201,C,TUT,INTRODUCTION-MICROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4406,FALSE,NOENG,963
Fall,ECON201,E,TUT,INTRODUCTION-MICROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4407,FALSE,NOENG,964
Fall,ECON201,EC,TUT,INTRODUCTION-MICROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4408,FALSE,NOENG,965
Fall,ECON203,D,TUT,INTRODUCTION-MACROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4409,FALSE,NOENG,966
Winter,ECON203,E,TUT,INTRODUCTION-MACROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4410,FALSE,NOENG,967
Winter,ECON201,EC,TUT,INTRODUCTION-MICROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4411,FALSE,NOENG,968
Winter,ECON203,EC,TUT,INTRODUCTION-MACROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4412,FALSE,NOENG,969
Winter,ECON201,F,TUT,INTRODUCTION-MICROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4413,FALSE,NOENG,970
Winter,ECON203,F,TUT,INTRODUCTION-MACROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4414,FALSE,NOENG,971
Winter,ECON201,G,TUT,INTRODUCTION-MICROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4415,FALSE,NOENG,972
Winter,ECON203,G,TUT,INTRODUCTION-MACROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4416,FALSE,NOENG,973
Winter,ECON201,H,TUT,INTRODUCTION-MICROECONOMICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4417,FALSE,NOENG,974
Fall,GEOG210,D,LEC,GEOGRAPHY OF GLOBAL CHANGE,H937,885,1050,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,4418,FALSE,NOENG,975
Fall,PHIL210,EC,LEC,CRITICAL THINKING,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,4419,FALSE,NOENG,976
Winter,PHIL210,EC,LEC,CRITICAL THINKING,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,4420,FALSE,NOENG,977
Fall,GEOG210,DDDA,TUT,GEOGRAPHY OF GLOBAL CHANGE,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4418,FALSE,NOENG,978
Fall,PHIL210,EC B,TUT,CRITICAL THINKING,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4419,FALSE,NOENG,979
Winter,PHIL210,EC A,TUT,CRITICAL THINKING,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4420,FALSE,NOENG,980
Fall,HIST285,A,LEC,INTRO TO LAW & SOCIETY,H920,705,780,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,4421,FALSE,NOENG,981
Winter,HIST285,A,LEC,INTRO TO LAW & SOCIETY,H520,615,780,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4422,FALSE,NOENG,982
Winter,HIST281,AA,LEC,FILM IN HISTORY,H420,1080,1245,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,4423,FALSE,NOENG,983
Fall,HIST285,AAAG,TUT,INTRO TO LAW & SOCIETY,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4421,FALSE,NOENG,984
Winter,HIST285,AAAO,TUT,INTRO TO LAW & SOCIETY,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4422,FALSE,NOENG,985
Winter,HIST281,AA H,TUT,FILM IN HISTORY,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4423,FALSE,NOENG,986
Summer,COMP354,BB,LEC,SOFTWARE ENGINEERING I,MBS1.430,1110,1260,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP352, ENCS282",,,4987,FALSE,NOENG,1
Summer,COMP354,BBBE,TUT,SOFTWARE ENGINEERING I,MBS1.255,1050,1100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP352, ENCS282",,,4987,FALSE,NOENG,2
Summer,COMP354,BBBF,TUT,SOFTWARE ENGINEERING I,MBS2.445,1050,1100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP352, ENCS282",,,4987,FALSE,NOENG,3
Summer,ENCS272,AA,LEC,COMPOSITION AND ARGUMENT FOR ENGINEERS,FG B050,885,1035,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,3027,FALSE,NOENG,868
Summer,ENCS272,AAAE,TUT,COMPOSITION AND ARGUMENT FOR ENGINEERS,MB S2.465,795,845,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,3027,FALSE,NOENG,869
Summer,ENCS272,AAAF,TUT,COMPOSITION AND ARGUMENT FOR ENGINEERS,MB S2.105,795,845,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,3027,FALSE,NOENG,870
Summer,ENCS272,AAAG,TUT,COMPOSITION AND ARGUMENT FOR ENGINEERS,MB S2.105,685,755,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,3027,FALSE,NOENG,871
Summer,ENCS282,AA,LEC,TECH. WRITING + COMMUNIC N.,H937,525,625,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(ENCS272, EWT)",,,2071,FALSE,NOENG,687
Summer,ENCS282,AAAD,TUT,TECH. WRITING + COMMUNIC N.,H 400-2,855,985,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(ENCS272, EWT)",,,2071,FALSE,NOENG,688
Summer,ENCS282,AAAE,TUT,TECH. WRITING + COMMUNIC N.,MB S1.105,705,800,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(ENCS272, EWT)",,,2071,FALSE,NOENG,689
Summer,ENCS282,AAAF,TUT,TECH. WRITING + COMMUNIC N.,H535,855,985,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(ENCS272, EWT)",,,2071,FALSE,NOENG,690
Summer,ENCS282,AAAG,TUT,TECH. WRITING + COMMUNIC N.,MB S2.105,525,625,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(ENCS272, EWT)",,,2071,FALSE,NOENG,691
Summer,ENGR201,BL,LEC,PROFESS L. PRACTICE+RESPONS.,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,3088,FALSE,NOENG,692
Summer,ENGR201,BL B,TUT,PROFESS L. PRACTICE+RESPONS.,H 427,525,575,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,3088,FALSE,NOENG,693
Summer,ENGR201,BL B,TUT,PROFESS L. PRACTICE+RESPONS.,H 427,795,845,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,3088,FALSE,NOENG,694
Summer,ENGR201,BL C,TUT,PROFESS L. PRACTICE+RESPONS.,H 427,615,685,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,3088,FALSE,NOENG,695
Summer,ENGR201,BL D,TUT,PROFESS L. PRACTICE+RESPONS.,H 427,885,935,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,3088,FALSE,NOENG,696
Summer,ENGR201,BL E,TUT,PROFESS L. PRACTICE+RESPONS.,H 427,615,685,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3088,FALSE,NOENG,697
Summer,ENGR201,BL F,TUT,PROFESS L. PRACTICE+RESPONS.,H 427,795,845,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3088,FALSE,NOENG,698
Summer,ENGR202,AA,LEC,SUSTAIN.DEV.+ENVIRO.STEWART.,H937,705,780,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,3058,FALSE,NOENG,699
Summer,ENGR202,AAA,TUT,SUSTAIN.DEV.+ENVIRO.STEWART.,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3058,FALSE,NOENG,700
Summer,ENGR213,AA,LEC,APP.ORDINARY DIFF.EQUATIONS,FG C080,615,765,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,6008,FALSE,NOENG,701
Summer,ENGR213,AAAE,TUT,APP.ORDINARY DIFF.EQUATIONS,H 403,510,610,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,6008,FALSE,NOENG,702
Summer,ENGR213,AAAF,TUT,APP.ORDINARY DIFF.EQUATIONS,H 423,510,610,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,6008,FALSE,NOENG,703
Summer,ENGR213,AAAG,TUT,APP.ORDINARY DIFF.EQUATIONS,FG B055,510,610,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,6008,FALSE,NOENG,704
Summer,ENGR233,AA,LEC,APPLIED ADVANCED CALCULUS,H435,705,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,5200,FALSE,NOENG,705
Summer,ENGR233,AAAE,TUT,APPLIED ADVANCED CALCULUS,H544,525,610,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,5200,FALSE,NOENG,706
Summer,ENGR233,AAAF,TUT,APPLIED ADVANCED CALCULUS,H411,525,610,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,5200,FALSE,NOENG,707
Summer,ENGR233,AAAG,TUT,APPLIED ADVANCED CALCULUS,H612,525,610,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,5200,FALSE,NOENG,708
Summer,ENGR301,AA,LEC,ENGR.MGMT.PRINCIP.+ECONOMICS,MB 1.210,1110,1260,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,ENGR 401,3201,FALSE,NOENG,709
Summer,ENGR301,AAAE,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,MB S2.465,975,1805,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,ENGR 401,3201,FALSE,NOENG,710
Summer,ENGR301,AAAF,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,MB S2.465,975,1805,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,ENGR 401,3201,FALSE,NOENG,711
Summer,ENGR301,AAAG,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,H437,975,1805,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,ENGR 401,3201,FALSE,NOENG,712
Summer,ENGR301,AAAH,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,H437,975,1805,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,ENGR 401,3201,FALSE,NOENG,713
Summer,ENGR371,CC,LEC,PROBABILITY+STATISTICS/ENGR.,H435,1110,1260,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,3205,FALSE,NOENG,714
Summer,ENGR371,CCCA,TUT,PROBABILITY+STATISTICS/ENGR.,H629,1275,1325,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,3205,FALSE,NOENG,715
Summer,ENGR371,CCCB,TUT,PROBABILITY+STATISTICS/ENGR.,H631,1275,1325,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,3205,FALSE,NOENG,716
Summer,ENGR371,CCCC,TUT,PROBABILITY+STATISTICS/ENGR.,H401,1275,1325,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,3205,FALSE,NOENG,717
Summer,ENGR371,CCCD,TUT,PROBABILITY+STATISTICS/ENGR.,H535,1275,1325,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,3205,FALSE,NOENG,718
Summer,ENGR391,AA,LEC,NUMERICAL METHODS IN ENGR,H531,1035,1280,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,5208,FALSE,NOENG,719
Summer,ENGR391,AAAA,TUT,NUMERICAL METHODS IN ENGR,H531,1295,1320,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,5208,FALSE,NOENG,720
Summer,ENGR391,AAAB,TUT,NUMERICAL METHODS IN ENGR,H531,1295,1320,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,5208,FALSE,NOENG,721
Summer,ENGR391,AAAC,TUT,NUMERICAL METHODS IN ENGR,H817,1295,1320,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,5208,FALSE,NOENG,722
Summer,ENGR391,AAAD,TUT,NUMERICAL METHODS IN ENGR,H817,1295,1320,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,5208,FALSE,NOENG,723
Summer,ENGR392,AA,LEC,IMPACT/TECHNOLOGY ON SOCIETY,H920,525,680,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENCS282, ENGR202, ENGR201",,,3212,FALSE,NOENG,724
Summer,ENGR392,AAAA,TUT,IMPACT/TECHNOLOGY ON SOCIETY,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENCS282, ENGR202, ENGR201",,,3212,FALSE,NOENG,725
Summer,COMP232,AA,LEC,MATH. FOR COMPUTER SCIENCE,H1070,615,765,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,4600,FALSE,NOENG,872
Summer,COMP232,AAAE,TUT,MATH. FOR COMPUTER SCIENCE,H623,795,895,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,4600,FALSE,NOENG,873
Summer,COMP232,AAAF,TUT,MATH. FOR COMPUTER SCIENCE,H631,795,895,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,4600,FALSE,NOENG,874
Summer,COMP248,AA,LEC,OBJ-ORIENTED PROGRAMMING I,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,4601,TRUE,Y,875
Summer,COMP248,AAAA,TUT,OBJ-ORIENTED PROGRAMMING I,MB2.265,975,1075,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4601,TRUE,Y,876
Summer,COMP248,AAAB,TUT,OBJ-ORIENTED PROGRAMMING I,MBS1.105,975,1075,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4601,TRUE,Y,877
Summer,COMP248,A-X,LAB,OBJ-ORIENTED PROGRAMMING I,,1110,1170,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,NOENG,878
Summer,COMP248,B-X,LAB,OBJ-ORIENTED PROGRAMMING I,,1110,1170,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,NOENG,879
Summer,COMP248,C-X,LAB,OBJ-ORIENTED PROGRAMMING I,,1110,1170,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,NOENG,880
Summer,COMP249,AA,LEC,OBJ-ORIENTED PROGRAMMING II,H531,885,1035,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,4603,TRUE,Y,881
Summer,COMP249,AAAB,TUT,OBJ-ORIENTED PROGRAMMING II,H623,1110,1210,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP248,,,4603,TRUE,Y,882
Summer,COMP249,AAAC,TUT,OBJ-ORIENTED PROGRAMMING II,H627,1110,1210,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,4603,TRUE,Y,883
Summer,COMP249,A-X,LAB,OBJ-ORIENTED PROGRAMMING II,H907,1225,1285,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP248,,,,TRUE,NOENG,884
Summer,COMP249,B-X,LAB,OBJ-ORIENTED PROGRAMMING II,H907,1225,1285,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,,TRUE,NOENG,885
Summer,COMP249,C-X,LAB,OBJ-ORIENTED PROGRAMMING II,H903,1225,1285,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,,TRUE,NOENG,886
Summer,COMP335,AA,LEC,INTRO/THEORETICAL COMP SCI,H920,1110,1260,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,,4605,FALSE,N,887
Summer,COMP335,AAAE,TUT,INTRO/THEORETICAL COMP SCI,H455,975,1025,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,,4605,FALSE,N,888
Summer,COMP335,AAAF,TUT,INTRO/THEORETICAL COMP SCI,H562,975,1025,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,,4605,FALSE,N,889
Summer,COMP346,AA,LEC,OPERATING SYSTEMS,H605,1110,1260,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,4606,TRUE,N,890
Summer,COMP346,AAAB,TUT,OPERATING SYSTEMS,H400-2,975,1025,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,4606,TRUE,N,891
Summer,COMP346,AAAC,TUT,OPERATING SYSTEMS,H615,975,1025,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,4606,TRUE,N,892
Summer,COMP346,A-X,LAB,OPERATING SYSTEMS,H903,1270,1380,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,,TRUE,N,893
Summer,COMP346,B-X,LAB,OPERATING SYSTEMS,H847,1270,1380,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,,TRUE,N,894
