term,name,section,component,title,startTime,endTime,monday,tuesday,wednesday,thursday,friday,online,preReq,coReq,association,labRequired,requireEngineer,id
Fall,COMP348,W,LEC,PRIN./PROGRAMMING LANGUAGES,525,600,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP249,,1046,TRUE,N,154
Fall,COMP348,W WA,TUT,PRIN./PROGRAMMING LANGUAGES,615,665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP249,,1046,FALSE,N,155
Fall,COMP348,W WB,TUT,PRIN./PROGRAMMING LANGUAGES,615,665,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP249,,1046,FALSE,N,156
Fall,COMP348,W WC,TUT,PRIN./PROGRAMMING LANGUAGES,615,665,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP249,,1046,FALSE,N,157
Fall,COMP348,W WD,TUT,PRIN./PROGRAMMING LANGUAGES,525,575,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP249,,1046,FALSE,N,158
Fall,COMP376,XX,LEC,INTRO. TO GAME DEVELOPMENT,1140,1290,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP471, COMP371)",,,TRUE,NOENG,159
Fall,ELEC275,T,LEC,PRINCIPLES OF ELEC. ENGG.,705,780,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,ENGR213,1064,TRUE,NOENG,160
Fall,ELEC275,T TA,TUT,PRINCIPLES OF ELEC. ENGG.,795,895,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,ENGR213,1064,FALSE,NOENG,161
Fall,ELEC275,T TB,TUT,PRINCIPLES OF ELEC. ENGG.,795,895,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,ENGR213,1064,FALSE,NOENG,162
Fall,ELEC275,TI-X,LAB,PRINCIPLES OF ELEC. ENGG.,705,870,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,ENGR213,,TRUE,NOENG,163
Fall,ELEC275,TJ-X,LAB,PRINCIPLES OF ELEC. ENGG.,705,870,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,ENGR213,,TRUE,NOENG,164
Fall,ELEC275,TK-X,LAB,PRINCIPLES OF ELEC. ENGG.,705,870,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,ENGR213,,TRUE,NOENG,165
Fall,ELEC275,TL-X,LAB,PRINCIPLES OF ELEC. ENGG.,705,870,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,ENGR213,,TRUE,NOENG,166
Fall,ELEC275,TM-X,LAB,PRINCIPLES OF ELEC. ENGG.,525,690,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,ENGR213,,TRUE,NOENG,167
Fall,ELEC275,V,LEC,PRINCIPLES OF ELEC. ENGG.,525,600,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,ENGR213,1065,TRUE,NOENG,168
Fall,ELEC275,V VA,TUT,PRINCIPLES OF ELEC. ENGG.,885,985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,ENGR213,1065,FALSE,NOENG,169
Fall,ELEC275,V VB,TUT,PRINCIPLES OF ELEC. ENGG.,885,985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,ENGR213,1065,FALSE,NOENG,170
Fall,ELEC275,VI-X,LAB,PRINCIPLES OF ELEC. ENGG.,525,690,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,ENGR213,,TRUE,NOENG,171
Fall,ELEC275,VI-X,LAB,PRINCIPLES OF ELEC. ENGG.,525,690,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,ENGR213,,TRUE,NOENG,172
Fall,ELEC275,VJ-X,LAB,PRINCIPLES OF ELEC. ENGG.,525,690,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,ENGR213,,TRUE,NOENG,173
Fall,ELEC275,VK-X,LAB,PRINCIPLES OF ELEC. ENGG.,525,690,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,ENGR213,,TRUE,NOENG,174
Fall,ELEC275,VL-X,LAB,PRINCIPLES OF ELEC. ENGG.,885,1050,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,ENGR213,,TRUE,NOENG,175
Fall,ELEC275,VM-X,LAB,PRINCIPLES OF ELEC. ENGG.,885,1050,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,ENGR213,,TRUE,NOENG,176
Fall,ENCS282,A,LEC,TECH. WRITING + COMMUNIC N.,975,1050,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6765,TRUE,,177
Fall,ENCS282,A AL,TUT,TECH. WRITING + COMMUNIC N.,500,600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6765,FALSE,,178
Fall,ENCS282,A AM,TUT,TECH. WRITING + COMMUNIC N.,1065,1165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6765,FALSE,,179
Fall,ENCS282,A AN,TUT,TECH. WRITING + COMMUNIC N.,1065,1165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6765,FALSE,,180
Fall,ENCS282,A AO,TUT,TECH. WRITING + COMMUNIC N.,1065,1165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6765,FALSE,,181
Fall,ENCS282,B,LEC,TECH. WRITING + COMMUNIC N.,885,960,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6766,TRUE,,182
Fall,ENCS282,B BA,TUT,TECH. WRITING + COMMUNIC N.,965,1065,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6766,FALSE,,183
Fall,ENCS282,B BB,TUT,TECH. WRITING + COMMUNIC N.,1065,1165,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6766,FALSE,,184
Fall,ENCS282,B BC,TUT,TECH. WRITING + COMMUNIC N.,965,1065,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6766,FALSE,,185
Fall,ENCS282,B BD,TUT,TECH. WRITING + COMMUNIC N.,1065,1165,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6766,FALSE,,186
Fall,ENCS282,BB,LEC,TECH. WRITING + COMMUNIC N.,1065,1215,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6767,TRUE,,187
Fall,ENCS282,BBBN,TUT,TECH. WRITING + COMMUNIC N.,1230,1330,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(ENCS272, EWT)",,6767,FALSE,,188
Fall,ENCS282,BBBO,TUT,TECH. WRITING + COMMUNIC N.,1080,1180,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(ENCS272, EWT)",,6767,FALSE,,189
Fall,ENCS282,BBBP,TUT,TECH. WRITING + COMMUNIC N.,965,1065,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(ENCS272, EWT)",,6767,FALSE,,190
Fall,ENCS282,BBBQ,TUT,TECH. WRITING + COMMUNIC N.,1065,1165,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(ENCS272, EWT)",,6767,FALSE,,191
Fall,ENCS393,FF,LEC,SOC/ETH DIM INFO/COMM TECH,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENCS282,,,TRUE,NOENG,192
Fall,ENCS272,N,LEC,COMP.& ARGUMENTATION FOR ENG,525,690,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1070,TRUE,NOENG,193
Fall,ENCS272,N NA,TUT,COMP.& ARGUMENTATION FOR ENG,705,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1070,FALSE,NOENG,194
Fall,ENCS272,N NB,TUT,COMP.& ARGUMENTATION FOR ENG,705,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1070,FALSE,NOENG,195
Fall,ENCS272,N NC,TUT,COMP.& ARGUMENTATION FOR ENG,705,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1070,FALSE,NOENG,196
Fall,ENGR201,BL,LEC,PROFESS L. PRACTICE+RESPONS.,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,1080,TRUE,NOENG,197
Fall,ENGR361,BL,LEC,FLUID MECHANICS I,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ENGR213; ENGR233; ENGR 251,,2048,TRUE,NOENG,198
Fall,ENGR361,BL A,TUT,FLUID MECHANICS I,615,665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233; ENGR 251,,2048,FALSE,NOENG,199
Fall,ENGR201,BL A,TUT,PROFESS L. PRACTICE+RESPONS.,525,575,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1080,FALSE,NOENG,200
Fall,ENGR361,BL B,TUT,FLUID MECHANICS I,615,665,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233; ENGR 251,,2048,FALSE,NOENG,201
Fall,ENGR201,BL B,TUT,PROFESS L. PRACTICE+RESPONS.,525,575,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1080,FALSE,NOENG,202
Fall,ENGR361,BL C,TUT,FLUID MECHANICS I,795,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233; ENGR 251,,2048,FALSE,NOENG,203
Fall,ENGR201,BL C,TUT,PROFESS L. PRACTICE+RESPONS.,975,1025,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1080,FALSE,NOENG,204
Fall,ENGR201,BL D,TUT,PROFESS L. PRACTICE+RESPONS.,975,1025,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1080,FALSE,NOENG,205
Fall,ENGR361,BL D,TUT,FLUID MECHANICS I,795,845,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233; ENGR 251,,2048,FALSE,NOENG,206
Fall,ENGR361,BL E,TUT,FLUID MECHANICS I,795,845,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ENGR213; ENGR233; ENGR 251,,2048,FALSE,NOENG,207
Fall,ENGR201,BL E,TUT,PROFESS L. PRACTICE+RESPONS.,1065,1115,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1080,FALSE,NOENG,208
Fall,ENGR201,BL F,TUT,PROFESS L. PRACTICE+RESPONS.,1065,1115,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1080,FALSE,NOENG,209
Fall,ENGR361,BL F,TUT,FLUID MECHANICS I,855,905,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233; ENGR 251,,2048,FALSE,NOENG,210
Fall,ENGR201,BL G,TUT,PROFESS L. PRACTICE+RESPONS.,975,1025,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1080,FALSE,NOENG,211
Fall,ENGR201,BL H,TUT,PROFESS L. PRACTICE+RESPONS.,975,1025,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1080,FALSE,NOENG,212
Fall,ENGR201,BL I,TUT,PROFESS L. PRACTICE+RESPONS.,1125,1175,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1080,FALSE,NOENG,213
Fall,ENGR201,BL J,TUT,PROFESS L. PRACTICE+RESPONS.,1125,1175,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1080,FALSE,NOENG,214
Fall,ENGR201,BL K,TUT,PROFESS L. PRACTICE+RESPONS.,525,575,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1080,FALSE,NOENG,215
Fall,ENGR392,D,LEC,IMPACT/TECHNOLOGY ON SOCIETY,525,690,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,TRUE,NOENG,216
Fall,ENGR392,EE,LEC,IMPACT/TECHNOLOGY ON SOCIETY,1065,1215,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,NOENG,217
Fall,ENGR391,F,LEC,NUMERICAL METHODS IN ENGR,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,TRUE,,218
Fall,ENGR243,F,LEC,DYNAMICS,705,765,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR242",,,TRUE,,219
Fall,ENGR290,F,LEC,INTRO. ENGR TEAM DESIGN PROJ,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR233, ENCS282",,,TRUE,,220
Fall,ENGR392,F,LEC,IMPACT/TECHNOLOGY ON SOCIETY,885,1050,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,NOENG,221
Fall,ENGR251,F,LEC,THERMODYNAMICS I,615,690,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,2026,TRUE,NOENG,222
Fall,ENGR290,F FA,TUT,INTRO. ENGR TEAM DESIGN PROJ,1065,1175,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR233, ENCS282",,,FALSE,,223
Fall,ENGR391,F FA,TUT,NUMERICAL METHODS IN ENGR,855,905,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,224
Fall,ENGR243,F FA,TUT,DYNAMICS,500,600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR242",,,FALSE,,225
Fall,ENGR251,F FA,TUT,THERMODYNAMICS I,500,610,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,2026,FALSE,NOENG,226
Fall,ENGR243,F FB,TUT,DYNAMICS,500,600,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR242",,,FALSE,,227
Fall,ENGR290,F FB,TUT,INTRO. ENGR TEAM DESIGN PROJ,855,965,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR233, ENCS282",,,FALSE,,228
Fall,ENGR391,F FB,TUT,NUMERICAL METHODS IN ENGR,975,1025,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,229
Fall,ENGR251,F FB,TUT,THERMODYNAMICS I,500,610,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2026,FALSE,NOENG,230
Fall,ENGR391,F FC,TUT,NUMERICAL METHODS IN ENGR,1065,1115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,231
Fall,ENGR243,F FC,TUT,DYNAMICS,500,600,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR242",,,FALSE,,232
Fall,ENGR391,F FD,TUT,NUMERICAL METHODS IN ENGR,1065,1115,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,233
Fall,ENGR371,FF,LEC,PROBABILITY+STATISTICS/ENGR.,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,2050,TRUE,NOENG,234
Fall,ENGR301,FF,LEC,ENGR.MGMT.PRINCIP.+ECONOMICS,1065,1215,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2036,TRUE,NOENG,235
Fall,ENGR371,FFFA,TUT,PROBABILITY+STATISTICS/ENGR.,1065,1115,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,2050,FALSE,NOENG,236
Fall,ENGR301,FFFA,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1065,1115,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2036,FALSE,NOENG,237
Fall,ENGR371,FFFB,TUT,PROBABILITY+STATISTICS/ENGR.,1065,1115,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,2050,FALSE,NOENG,238
Fall,ENGR301,FFFB,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1125,1175,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2036,FALSE,NOENG,239
Fall,ENGR301,FFFC,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1065,1115,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2036,FALSE,NOENG,240
Fall,ENGR371,FFFC,TUT,PROBABILITY+STATISTICS/ENGR.,1155,1205,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,2050,FALSE,NOENG,241
Fall,ENGR202,G,LEC,SUSTAIN.DEV.+ENVIRO.STEWART.,975,1050,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,TRUE,NOENG,242
Fall,ENGR301,G,LEC,ENGR.MGMT.PRINCIP.+ECONOMICS,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,2037,TRUE,NOENG,243
Fall,ENGR392,G,LEC,IMPACT/TECHNOLOGY ON SOCIETY,885,1050,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,TRUE,NOENG,244
Fall,ENGR301,G GA,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1065,1115,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2037,FALSE,NOENG,245
Fall,ENGR301,G GB,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1125,1175,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2037,FALSE,NOENG,246
Fall,ENGR301,G GC,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1065,1115,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2037,FALSE,NOENG,247
Fall,ENGR202,H,LEC,SUSTAIN.DEV.+ENVIRO.STEWART.,975,1050,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,TRUE,NOENG,248
Fall,ENGR301,H,LEC,ENGR.MGMT.PRINCIP.+ECONOMICS,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,2038,TRUE,NOENG,249
Fall,ENGR301,H HA,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1065,1115,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,2038,FALSE,NOENG,250
Fall,ENGR301,H HB,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1125,1175,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2038,FALSE,NOENG,251
Fall,ENGR301,H HC,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1065,1115,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,2038,FALSE,NOENG,252
Fall,ENGR301,II,LEC,ENGR.MGMT.PRINCIP.+ECONOMICS,1065,1215,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2039,TRUE,NOENG,253
Fall,ENGR301,IIIA,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1065,1115,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,2039,FALSE,NOENG,254
Fall,ENGR301,IIIB,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1125,1175,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,2039,FALSE,NOENG,255
Fall,ENGR301,IIIC,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,1065,1115,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,2039,FALSE,NOENG,256
Fall,ENGR251,M,LEC,THERMODYNAMICS I,975,1050,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,2027,TRUE,NOENG,257
Fall,ENGR391,M,LEC,NUMERICAL METHODS IN ENGR,525,600,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,TRUE,,258
Fall,ENGR251,M MA,TUT,THERMODYNAMICS I,975,1075,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2027,FALSE,NOENG,259
Fall,ENGR391,M MA,TUT,NUMERICAL METHODS IN ENGR,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,260
Fall,ENGR251,M MB,TUT,THERMODYNAMICS I,705,805,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2027,FALSE,NOENG,261
Fall,ENGR391,M MB,TUT,NUMERICAL METHODS IN ENGR,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,262
Fall,ENGR251,M MC,TUT,THERMODYNAMICS I,705,805,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2027,FALSE,NOENG,263
Fall,ENGR391,M MC,TUT,NUMERICAL METHODS IN ENGR,915,965,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,264
Fall,ENGR251,M MD,TUT,THERMODYNAMICS I,975,1075,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2027,FALSE,NOENG,265
Fall,ENGR391,M MD,TUT,NUMERICAL METHODS IN ENGR,855,905,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,266
Fall,ENGR233,P,LEC,APPLIED ADVANCED CALCULUS,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,1096,TRUE,NOENG,267
Fall,ENGR213,P,LEC,APP.ORDINARY DIFF.EQUATIONS,705,780,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1085,TRUE,NOENG,268
Fall,ENGR213,P PA,TUT,APP.ORDINARY DIFF.EQUATIONS,795,895,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1085,FALSE,NOENG,269
Fall,ENGR233,P PA,TUT,APPLIED ADVANCED CALCULUS,645,745,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1096,FALSE,NOENG,270
Fall,ENGR213,P PB,TUT,APP.ORDINARY DIFF.EQUATIONS,795,895,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1085,FALSE,NOENG,271
Fall,ENGR233,P PB,TUT,APPLIED ADVANCED CALCULUS,645,745,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1096,FALSE,NOENG,272
Fall,ENGR233,Q,LEC,APPLIED ADVANCED CALCULUS,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,1096,TRUE,NOENG,273
Fall,ENGR233,Q QA,TUT,APPLIED ADVANCED CALCULUS,645,745,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1096,FALSE,NOENG,274
Fall,ENGR233,Q QB,TUT,APPLIED ADVANCED CALCULUS,525,625,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1096,FALSE,NOENG,275
Fall,ENGR371,R,LEC,PROBABILITY+STATISTICS/ENGR.,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,ENGR213; ENGR233,,2051,TRUE,NOENG,276
Fall,ENGR213,R,LEC,APP.ORDINARY DIFF.EQUATIONS,525,600,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,1086,TRUE,NOENG,277
Fall,ENGR251,R,LEC,THERMODYNAMICS I,615,690,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,2028,TRUE,NOENG,278
Fall,ENGR213,R RA,TUT,APP.ORDINARY DIFF.EQUATIONS,500,600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1086,FALSE,NOENG,279
Fall,ENGR371,R RA,TUT,PROBABILITY+STATISTICS/ENGR.,705,755,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,2051,FALSE,NOENG,280
Fall,ENGR251,R RA,TUT,THERMODYNAMICS I,975,1075,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2028,FALSE,NOENG,281
Fall,ENGR213,R RB,TUT,APP.ORDINARY DIFF.EQUATIONS,500,600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1086,FALSE,NOENG,282
Fall,ENGR371,R RB,TUT,PROBABILITY+STATISTICS/ENGR.,615,665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,2051,FALSE,NOENG,283
Fall,ENGR251,R RB,TUT,THERMODYNAMICS I,490,600,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2028,FALSE,NOENG,284
Fall,ENGR371,R RC,TUT,PROBABILITY+STATISTICS/ENGR.,615,665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,2051,FALSE,NOENG,285
Fall,ENGR391,S,LEC,NUMERICAL METHODS IN ENGR,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,TRUE,,286
Fall,ENGR371,S,LEC,PROBABILITY+STATISTICS/ENGR.,795,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,2052,TRUE,NOENG,287
Fall,ENGR391,S SA,TUT,NUMERICAL METHODS IN ENGR,855,905,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,288
Fall,ENGR371,S SA,TUT,PROBABILITY+STATISTICS/ENGR.,795,845,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,2052,FALSE,NOENG,289
Fall,ENGR371,S SB,TUT,PROBABILITY+STATISTICS/ENGR.,795,845,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ENGR213; ENGR233,,2052,FALSE,NOENG,290
Fall,ENGR391,S SB,TUT,NUMERICAL METHODS IN ENGR,975,1025,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,291
Fall,ENGR371,S SC,TUT,PROBABILITY+STATISTICS/ENGR.,795,845,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,2052,FALSE,NOENG,292
Fall,ENGR391,S SC,TUT,NUMERICAL METHODS IN ENGR,1065,1115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,293
Fall,ENGR391,S SD,TUT,NUMERICAL METHODS IN ENGR,975,1025,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,FALSE,,294
Fall,ENGR311,T,LEC,TRANSF.CALC+PART.DIFF.EQNS,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,ENGR233,,2042,TRUE,NOENG,295
Fall,ENGR242,T,LEC,STATICS,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,ENGR213,2004,TRUE,NOENG,296
Fall,ENGR251,T,LEC,THERMODYNAMICS I,615,690,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,2029,TRUE,NOENG,297
Fall,ENGR213,T,LEC,APP.ORDINARY DIFF.EQUATIONS,615,690,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,1087,TRUE,NOENG,298
