term	subject	courseNumber	section	component	name	location	startTime	endTime	monday	tuesday	wednesday	thursday	friday	online	enrollmentCap	preReq	coReq	equivalent	association	requireEngineer
Fall	COMP	228	U	LEC	SYSTEM HARDWARE	H407	13.15.00	14.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	110			SOEN 228	1003	NOENG
Fall	COMP	348	U	LEC	PRIN./PROGRAMMING LANGUAGES	H435	08.45.00	10.00.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	100	COMP249			1045	Y
Fall	COMP	228	U UA	TUT	SYSTEM HARDWARE	H523	14.45.00	16.25.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	22			SOEN 228	1003	NOENG
Fall	COMP	348	U UA	TUT	PRIN./PROGRAMMING LANGUAGES	MB3.265	10.15.00	11.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	25	COMP249			1045	Y
Fall	COMP	228	U UB	TUT	SYSTEM HARDWARE	H623	14.45.00	16.25.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	22			SOEN 228	1003	NOENG
Fall	COMP	348	U UB	TUT	PRIN./PROGRAMMING LANGUAGES	MB3.285	10.15.00	11.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	25	COMP249			1045	Y
Fall	COMP	228	U UC	TUT	SYSTEM HARDWARE	H427	14.45.00	16.25.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	22			SOEN 228	1003	NOENG
Fall	COMP	348	U UC	TUT	PRIN./PROGRAMMING LANGUAGES	MBS2.455	10.15.00	11.05.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	25	COMP249			1045	Y
Fall	COMP	228	U UD	TUT	SYSTEM HARDWARE	H625	14.45.00	16.25.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	22			SOEN 228	1003	NOENG
Fall	COMP	348	U UD	TUT	PRIN./PROGRAMMING LANGUAGES	MBS2.105	08.45.00	09.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	25	COMP249			1045	Y
Fall	COMP	228	U UE	TUT	SYSTEM HARDWARE	H521	14.45.00	16.25.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	22			SOEN 228	1003	NOENG
Fall	COMP	371	UU	LEC	COMPUTER GRAPHICS	H561	17.45.00	20.15.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	60	"COMP352, COEN352"		COMP 471		NOENG
Fall	COMP	348	W	LEC	PRIN./PROGRAMMING LANGUAGES	FGB060	08.45.00	10.00.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	100	COMP249			1046	N
Fall	COMP	348	W WA	TUT	PRIN./PROGRAMMING LANGUAGES	MBS2.285	10.15.00	11.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	25	COMP249			1046	N
Fall	COMP	348	W WB	TUT	PRIN./PROGRAMMING LANGUAGES	MB3.265	10.15.00	11.05.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	25	COMP249			1046	N
Fall	COMP	348	W WC	TUT	PRIN./PROGRAMMING LANGUAGES	H437	10.15.00	11.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	25	COMP249			1046	N
Fall	COMP	348	W WD	TUT	PRIN./PROGRAMMING LANGUAGES	H437	08.45.00	09.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	25	COMP249			1046	N
Fall	COMP	376	XX	LEC	INTRO. TO GAME DEVELOPMENT	H937	19.00.00	21.30.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	96	"(COMP471, COMP371)"		"(CART 315, CART 398)"		NOENG
Fall	ELEC	275	T	LEC	PRINCIPLES OF ELEC. ENGG.	FGB060	11.45.00	13.00.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	100		ENGR213		1064	NOENG
Fall	ELEC	275	T TA	TUT	PRINCIPLES OF ELEC. ENGG.	FGB055	13.15.00	14.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	50		ENGR213		1064	NOENG
Fall	ELEC	275	T TB	TUT	PRINCIPLES OF ELEC. ENGG.	FGB080	13.15.00	14.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	50		ENGR213		1064	NOENG
Fall	ELEC	275	TI-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	11.45.00	14.30.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	20		ENGR213			NOENG
Fall	ELEC	275	TJ-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	11.45.00	14.30.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	20		ENGR213			NOENG
Fall	ELEC	275	TK-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	11.45.00	14.30.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	20		ENGR213			NOENG
Fall	ELEC	275	TL-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	11.45.00	14.30.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	20		ENGR213			NOENG
Fall	ELEC	275	TM-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	08.45.00	11.30.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	20		ENGR213			NOENG
Fall	ELEC	275	V	LEC	PRINCIPLES OF ELEC. ENGG.	H535	08.45.00	10.00.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	100		ENGR213		1065	NOENG
Fall	ELEC	275	V VA	TUT	PRINCIPLES OF ELEC. ENGG.	H403	14.45.00	16.25.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	50		ENGR213		1065	NOENG
Fall	ELEC	275	V VB	TUT	PRINCIPLES OF ELEC. ENGG.	H423	14.45.00	16.25.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	50		ENGR213		1065	NOENG
Fall	ELEC	275	VI-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	08.45.00	11.30.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	20		ENGR213			NOENG
Fall	ELEC	275	VI-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	08.45.00	11.30.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	20		ENGR213			NOENG
Fall	ELEC	275	VJ-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	08.45.00	11.30.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	20		ENGR213			NOENG
Fall	ELEC	275	VK-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	08.45.00	11.30.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	20		ENGR213			NOENG
Fall	ELEC	275	VL-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	14.45.00	17.30.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	20		ENGR213			NOENG
Fall	ELEC	275	VM-X	LAB	PRINCIPLES OF ELEC. ENGG.	H822	14.45.00	17.30.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	20		ENGR213			NOENG
Fall	ENCS	282	A	LEC	TECH. WRITING + COMMUNIC N.	H531	16.15.00	17.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	120	"(ENCS272, EWT)"			1072	NOENG
Fall	ENCS	282	A AL	TUT	TECH. WRITING + COMMUNIC N.	H523	08.20.00	10.00.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	30	"(ENCS272, EWT)"			1072	NOENG
Fall	ENCS	282	A AM	TUT	TECH. WRITING + COMMUNIC N.	H427	17.45.00	19.25.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	30	"(ENCS272, EWT)"			1072	NOENG
Fall	ENCS	282	A AN	TUT	TECH. WRITING + COMMUNIC N.	H611	17.45.00	19.25.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	30	"(ENCS272, EWT)"			1072	NOENG
Fall	ENCS	282	A AO	TUT	TECH. WRITING + COMMUNIC N.	H513	17.45.00	19.25.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	30	"(ENCS272, EWT)"			1072	NOENG
Fall	ENCS	282	B	LEC	TECH. WRITING + COMMUNIC N.	H531	14.45.00	16.00.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	120	"(ENCS272, EWT)"			1073	NOENG
Fall	ENCS	282	B BA	TUT	TECH. WRITING + COMMUNIC N.	MB3.255	16.05.00	17.45.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	30	"(ENCS272, EWT)"			1073	NOENG
Fall	ENCS	282	B BB	TUT	TECH. WRITING + COMMUNIC N.	H625	17.45.00	19.25.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	30	"(ENCS272, EWT)"			1073	NOENG
Fall	ENCS	282	B BC	TUT	TECH. WRITING + COMMUNIC N.	MB3.265	16.05.00	17.45.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	30	"(ENCS272, EWT)"			1073	NOENG
Fall	ENCS	282	B BD	TUT	TECH. WRITING + COMMUNIC N.	H623	17.45.00	19.25.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	30	"(ENCS272, EWT)"			1073	NOENG
Fall	ENCS	282	BB	LEC	TECH. WRITING + COMMUNIC N.	FGC070	17.45.00	20.15.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	120	"(ENCS272, EWT)"			1074	NOENG
Fall	ENCS	282	BBBN	TUT	TECH. WRITING + COMMUNIC N.	MBS2.465	20.30.00	22.10.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	30	"(ENCS272, EWT)"			1074	NOENG
Fall	ENCS	282	BBBO	TUT	TECH. WRITING + COMMUNIC N.	MBS2.465	18.00.00	19.40.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30	"(ENCS272, EWT)"			1074	NOENG
Fall	ENCS	282	BBBP	TUT	TECH. WRITING + COMMUNIC N.	MBS2.465	16.05.00	17.45.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30	"(ENCS272, EWT)"			1074	NOENG
Fall	ENCS	282	BBBQ	TUT	TECH. WRITING + COMMUNIC N.	H625	17.45.00	19.25.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30	"(ENCS272, EWT)"			1074	NOENG
Fall	ENCS	393	FF	LEC	SOC/ETH DIM INFO/COMM TECH	H411	17.45.00	20.15.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	80	ENCS282				NOENG
Fall	ENCS	272	N	LEC	COMP.& ARGUMENTATION FOR ENG	H820	08.45.00	11.30.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	80				1070	NOENG
Fall	ENCS	272	N NA	TUT	COMP.& ARGUMENTATION FOR ENG	MB2.285	11.45.00	12.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30				1070	NOENG
Fall	ENCS	272	N NB	TUT	COMP.& ARGUMENTATION FOR ENG	MB1.301	11.45.00	12.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	25				1070	NOENG
Fall	ENCS	272	N NC	TUT	COMP.& ARGUMENTATION FOR ENG	MB2.255	11.45.00	12.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	25				1070	NOENG
Fall	ENGR	201	BL	LEC	PROFESS L. PRACTICE+RESPONS.	ONLINE	00.00.00	00.00.00	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	550				1080	NOENG
Fall	ENGR	361	BL	LEC	FLUID MECHANICS I	ONLINE	00.00.00	00.00.00	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	240	ENGR213; ENGR233; ENGR 251			2048	NOENG
Fall	ENGR	361	BL A	TUT	FLUID MECHANICS I	H564	10.15.00	11.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	40	ENGR213; ENGR233; ENGR 251			2048	NOENG
Fall	ENGR	201	BL A	TUT	PROFESS L. PRACTICE+RESPONS.	H401	08.45.00	09.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	361	BL B	TUT	FLUID MECHANICS I	H537	10.15.00	11.05.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	40	ENGR213; ENGR233; ENGR 251			2048	NOENG
Fall	ENGR	201	BL B	TUT	PROFESS L. PRACTICE+RESPONS.	H401	08.45.00	09.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	361	BL C	TUT	FLUID MECHANICS I	H623	13.15.00	14.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	40	ENGR213; ENGR233; ENGR 251			2048	NOENG
Fall	ENGR	201	BL C	TUT	PROFESS L. PRACTICE+RESPONS.	H501	16.15.00	17.05.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	201	BL D	TUT	PROFESS L. PRACTICE+RESPONS.	H501	16.15.00	17.05.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	361	BL D	TUT	FLUID MECHANICS I	H564	13.15.00	14.05.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	40	ENGR213; ENGR233; ENGR 251			2048	NOENG
Fall	ENGR	361	BL E	TUT	FLUID MECHANICS I	H562	13.15.00	14.05.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	40	ENGR213; ENGR233; ENGR 251			2048	NOENG
Fall	ENGR	201	BL E	TUT	PROFESS L. PRACTICE+RESPONS.	H403	17.45.00	18.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	201	BL F	TUT	PROFESS L. PRACTICE+RESPONS.	H403	17.45.00	18.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	361	BL F	TUT	FLUID MECHANICS I	H544	14.15.00	15.05.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	40	ENGR213; ENGR233; ENGR 251			2048	NOENG
Fall	ENGR	201	BL G	TUT	PROFESS L. PRACTICE+RESPONS.	H521	16.15.00	17.05.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	201	BL H	TUT	PROFESS L. PRACTICE+RESPONS.	H521	16.15.00	17.05.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	201	BL I	TUT	PROFESS L. PRACTICE+RESPONS.	FGB080	18.45.00	19.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	201	BL J	TUT	PROFESS L. PRACTICE+RESPONS.	FGB080	18.45.00	19.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	201	BL K	TUT	PROFESS L. PRACTICE+RESPONS.	FGB055	08.45.00	09.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	50				1080	NOENG
Fall	ENGR	392	D	LEC	IMPACT/TECHNOLOGY ON SOCIETY	H431	08.45.00	11.30.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	70					NOENG
Fall	ENGR	392	EE	LEC	IMPACT/TECHNOLOGY ON SOCIETY	H557	17.45.00	20.15.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	70					NOENG
Fall	ENGR	391	F	LEC	NUMERICAL METHODS IN ENGR	H553	16.15.00	17.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	100	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2061	NOENG
Fall	ENGR	243	F	LEC	DYNAMICS	FGC080	11.45.00	12.45.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	150	"ENGR213, ENGR242"			2013	NOENG
Fall	ENGR	290	F	LEC	INTRO. ENGR TEAM DESIGN PROJ	FGB060	16.15.00	17.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	84	"ENGR213, ENGR233, ENCS282"		ELEC 370	2034	NOENG
Fall	ENGR	392	F	LEC	IMPACT/TECHNOLOGY ON SOCIETY	H431	14.45.00	17.30.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	70					NOENG
Fall	ENGR	251	F	LEC	THERMODYNAMICS I	FGC070	10.15.00	11.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	120				2026	NOENG
Fall	ENGR	290	F FA	TUT	INTRO. ENGR TEAM DESIGN PROJ	H613	17.45.00	19.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	44	"ENGR213, ENGR233, ENCS282"		ELEC 370	2034	NOENG
Fall	ENGR	391	F FA	TUT	NUMERICAL METHODS IN ENGR	H917	14.15.00	15.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	27	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2061	NOENG
Fall	ENGR	243	F FA	TUT	DYNAMICS	FGB080	08.20.00	10.00.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50	"ENGR213, ENGR242"			2013	NOENG
Fall	ENGR	251	F FA	TUT	THERMODYNAMICS I	MBS2.401	08.20.00	10.10.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	60				2026	NOENG
Fall	ENGR	243	F FB	TUT	DYNAMICS	FGB055	08.20.00	10.00.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50	"ENGR213, ENGR242"			2013	NOENG
Fall	ENGR	290	F FB	TUT	INTRO. ENGR TEAM DESIGN PROJ	H540	14.15.00	16.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	40	"ENGR213, ENGR233, ENCS282"		ELEC 370	2034	NOENG
Fall	ENGR	391	F FB	TUT	NUMERICAL METHODS IN ENGR	H849	16.15.00	17.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	23	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2061	NOENG
Fall	ENGR	251	F FB	TUT	THERMODYNAMICS I	MB5.275	08.20.00	10.10.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	60				2026	NOENG
Fall	ENGR	391	F FC	TUT	NUMERICAL METHODS IN ENGR	H849	17.45.00	18.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	23	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2061	NOENG
Fall	ENGR	243	F FC	TUT	DYNAMICS	FGB080	08.20.00	10.00.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50	"ENGR213, ENGR242"			2013	NOENG
Fall	ENGR	391	F FD	TUT	NUMERICAL METHODS IN ENGR	H917	17.45.00	18.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	27	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2061	NOENG
Fall	ENGR	371	FF	LEC	PROBABILITY+STATISTICS/ENGR.	FGC070	17.45.00	20.15.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	150	ENGR213; ENGR233			2050	NOENG
Fall	ENGR	301	FF	LEC	ENGR.MGMT.PRINCIP.+ECONOMICS	H407	17.45.00	20.15.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	105			ENGR 401	2036	NOENG
Fall	ENGR	371	FFFA	TUT	PROBABILITY+STATISTICS/ENGR.	H629	17.45.00	18.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50	ENGR213; ENGR233			2050	NOENG
Fall	ENGR	301	FFFA	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV3.309	17.45.00	18.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	35			ENGR 401	2036	NOENG
Fall	ENGR	371	FFFB	TUT	PROBABILITY+STATISTICS/ENGR.	H459	17.45.00	18.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	50	ENGR213; ENGR233			2050	NOENG
Fall	ENGR	301	FFFB	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV3.309	18.45.00	19.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	35			ENGR 401	2036	NOENG
Fall	ENGR	301	FFFC	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV1.162	17.45.00	18.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	35			ENGR 401	2036	NOENG
Fall	ENGR	371	FFFC	TUT	PROBABILITY+STATISTICS/ENGR.	H403	19.15.00	20.05.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50	ENGR213; ENGR233			2050	NOENG
Fall	ENGR	202	G	LEC	SUSTAIN.DEV.+ENVIRO.STEWART.	H110	16.15.00	17.30.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	250					NOENG
Fall	ENGR	301	G	LEC	ENGR.MGMT.PRINCIP.+ECONOMICS	H407	16.15.00	17.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	105			ENGR 401	2037	NOENG
Fall	ENGR	392	G	LEC	IMPACT/TECHNOLOGY ON SOCIETY	H431	14.45.00	17.30.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	70					NOENG
Fall	ENGR	301	G GA	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV1.162	17.45.00	18.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	35			ENGR 401	2037	NOENG
Fall	ENGR	301	G GB	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV1.162	18.45.00	19.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	35			ENGR 401	2037	NOENG
Fall	ENGR	301	G GC	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV3.309	17.45.00	18.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	35			ENGR 401	2037	NOENG
Fall	ENGR	202	H	LEC	SUSTAIN.DEV.+ENVIRO.STEWART.	H110	16.15.00	17.30.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	250					NOENG
Fall	ENGR	301	H	LEC	ENGR.MGMT.PRINCIP.+ECONOMICS	H415	16.15.00	17.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	105			ENGR 401	2038	NOENG
Fall	ENGR	301	H HA	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV3.309	17.45.00	18.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	35			ENGR 401	2038	NOENG
Fall	ENGR	301	H HB	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV1.162	18.45.00	19.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	35			ENGR 401	2038	NOENG
Fall	ENGR	301	H HC	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV1.162	17.45.00	18.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	35			ENGR 401	2038	NOENG
Fall	ENGR	301	II	LEC	ENGR.MGMT.PRINCIP.+ECONOMICS	H415	17.45.00	20.15.00	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	105			ENGR 401	2039	NOENG
Fall	ENGR	301	IIIA	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV3.309	17.45.00	18.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	35			ENGR 401	2039	NOENG
Fall	ENGR	301	IIIB	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV1.162	18.45.00	19.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	35			ENGR 401	2039	NOENG
Fall	ENGR	301	IIIC	TUT	ENGR.MGMT.PRINCIP.+ECONOMICS	EV1.162	17.45.00	18.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	35			ENGR 401	2039	NOENG
Fall	ENGR	251	M	LEC	THERMODYNAMICS I	H937	16.15.00	17.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	200				2027	NOENG
Fall	ENGR	391	M	LEC	NUMERICAL METHODS IN ENGR	FGB060	08.45.00	10.00.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	100	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2062	NOENG
Fall	ENGR	251	M MA	TUT	THERMODYNAMICS I	H401	16.15.00	17.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	50				2027	NOENG
Fall	ENGR	391	M MA	TUT	NUMERICAL METHODS IN ENGR	H917	15.15.00	16.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	27	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2062	NOENG
Fall	ENGR	251	M MB	TUT	THERMODYNAMICS I	H403	11.45.00	13.25.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	50				2027	NOENG
Fall	ENGR	391	M MB	TUT	NUMERICAL METHODS IN ENGR	H823	15.15.00	16.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	23	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2062	NOENG
Fall	ENGR	251	M MC	TUT	THERMODYNAMICS I	H423	11.45.00	13.25.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	50				2027	NOENG
Fall	ENGR	391	M MC	TUT	NUMERICAL METHODS IN ENGR	H907	15.15.00	16.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	27	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2062	NOENG
Fall	ENGR	251	M MD	TUT	THERMODYNAMICS I	H403	16.15.00	17.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	50				2027	NOENG
Fall	ENGR	391	M MD	TUT	NUMERICAL METHODS IN ENGR	H907	14.15.00	15.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	23	"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)"		EMAT 391	2062	NOENG
Fall	ENGR	233	P	LEC	APPLIED ADVANCED CALCULUS	H110	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	140				1096	NOENG
Fall	ENGR	213	P	LEC	APP.ORDINARY DIFF.EQUATIONS	FGC070	11.45.00	13.00.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	130				1085	NOENG
Fall	ENGR	213	P PA	TUT	APP.ORDINARY DIFF.EQUATIONS	H557	13.15.00	14.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	65				1085	NOENG
Fall	ENGR	233	P PA	TUT	APPLIED ADVANCED CALCULUS	H561	10.45.00	12.25.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	70				1096	NOENG
Fall	ENGR	213	P PB	TUT	APP.ORDINARY DIFF.EQUATIONS	FGB050	13.15.00	14.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	65				1085	NOENG
Fall	ENGR	233	P PB	TUT	APPLIED ADVANCED CALCULUS	H557	10.45.00	12.25.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	70				1096	NOENG
Fall	ENGR	233	Q	LEC	APPLIED ADVANCED CALCULUS	H937	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	140				1096	NOENG
Fall	ENGR	233	Q QA	TUT	APPLIED ADVANCED CALCULUS	H431	10.45.00	12.25.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	70				1096	NOENG
Fall	ENGR	233	Q QB	TUT	APPLIED ADVANCED CALCULUS	H557	08.45.00	10.25.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	70				1096	NOENG
